"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"91.58333",302.329492813453,185.490318149936,419.168667476971,123.639395215575,481.019590411332
"91.59375",300.246535815403,182.487584978358,418.005486652448,120.149761949148,480.343309681658
"91.60417",300.392039816774,181.720441410461,419.063638223087,118.899491941548,481.884587692
"91.61458",301.688027817738,182.110747223593,421.265308411883,118.810358565179,484.565697070297
"91.62500",301.564331818416,181.088177330434,422.040486306398,117.311953575653,485.816710061179
"91.63542",300.430210818893,179.061839460903,421.798582176883,114.813304625301,486.047117012485
"91.64583",324.016096819228,201.76201986496,446.270173773495,137.044620808641,510.987572829815
"91.65625",335.670264819464,212.536853034652,458.803676604275,147.353962237279,523.986567401649
"91.66667",333.88678981963,209.880278443891,457.893301195368,144.235196641934,523.538382997326
"91.67708",331.577776819746,206.704270304617,456.451283334875,140.600228999519,522.555324639973
"91.68750",332.358800819828,206.624277338091,458.093324301565,140.064441183361,524.653160456295
"91.69792",332.117683819886,205.527999560189,458.707368079583,138.515468634836,525.719899004936
"91.70833",339.660836819926,212.221730079661,467.099943560191,144.759542054833,534.562131585019
"91.71875",340.621091819954,212.338186908423,468.903996731486,144.429319113617,536.812864526292
"91.72917",340.165408819974,211.044219782995,469.286597856954,142.691591177745,537.639226462204
"91.73958",339.082961819988,209.128895996311,469.037027643665,140.335369052844,537.830554587132
"91.75000",342.225402819997,211.443764239174,473.007041400819,142.212146741129,542.238658898865
"91.76042",345.863564820004,214.259557450682,477.467572189326,144.592604212654,547.134525427354
"91.77083",348.734345820008,216.313076677005,481.155614963012,146.213491189333,551.255200450684
"91.78125",350.909665820012,217.676147937976,484.143183702048,147.146583940904,554.67274769912
"91.79167",349.592212820014,215.551368100946,483.633057539083,144.594431092005,554.589994548024
"91.80208",349.039463820016,214.196125761438,483.882801878595,142.814374439658,555.264553200375
"91.81250",347.268827820018,211.627744130161,482.909911509874,139.823691780465,554.713963859571
"91.82292",347.138127820019,210.703962925968,483.572292714069,138.480078746899,555.796176893138
"91.83333",342.666148820019,205.443486274376,479.888811365662,132.802196652116,552.530100987922
"91.84375",347.408088820019,209.401433611317,485.414744028722,136.345123342739,558.471054297299
"91.85417",348.60450582002,209.818286591769,487.39072504827,136.349300059137,560.859711580903
"91.86458",348.59846482002,209.037036002992,488.159893637047,135.157678302714,562.039251337325
"91.87500",348.787462820019,208.455106682069,489.119818957969,134.167644709814,563.407280930224
"91.88542",347.947107820019,206.848036437508,489.046179202529,132.154699931815,563.739515708222
"91.89583",348.419778820018,206.558135974657,490.28142166538,131.461118521057,565.37843911898
"91.90625",349.343915820018,206.7237788247,491.964052815336,131.225238822262,567.462592817774
"91.91667",349.964646820018,206.590028277051,493.339265362986,130.692089869125,569.237203770912
"91.92708",352.960239820018,208.835089314912,497.085390325125,132.539843285773,573.380636354264
"91.93750",356.867529820018,211.995735553854,501.739324086183,135.305240192822,578.429819447214
"91.94792",291.169642820016,145.555033183222,436.784252456811,68.4713151177712,513.867970522262
"91.95833",291.370752820017,145.017097910225,437.724407729808,67.5421529094872,515.199352730546
"91.96875",280.658659820016,133.569672906541,427.747646733492,55.7054666565515,505.611852983481
"91.97917",295.762781993338,145.283887640689,446.241676345986,65.6251727904923,525.900391196183
"91.98958",243.960302888307,89.7110483758547,398.209557400758,8.05642542077408,479.864180355839
"92.00000",208.98347193391,50.9905039280895,366.976439939731,-32.6459212387367,450.612865106557
"92.01042",210.090443795337,48.550470911911,371.630416678763,-36.9636252155701,457.144512806244
"92.02083",210.417967170287,45.5443209510062,375.291613389567,-41.7345152405679,462.570449581141
"92.03125",216.894373734693,48.959975325274,384.828772144111,-39.9391252029715,473.727872672357
"92.04167",218.087513592682,47.2861733208128,388.888853864551,-43.1305945540431,479.305621739407
"92.05208",218.443466291696,44.9167933880091,391.970139195383,-46.9426784349576,483.82961101835
"92.06250",218.218477887438,42.0729783913202,394.363977383555,-51.1728164882183,487.609772263093
"92.07292",218.238040726296,39.5562363035056,396.919845149086,-55.0321973015241,491.508278754115
"92.08333",218.956435438589,37.8042262690724,400.108644608106,-58.0919606134562,496.004831490635
"92.09375",219.36186568361,35.7934756683028,402.930255698918,-61.3817600924711,500.105491459692
"92.10417",219.019228495615,33.0805640545938,404.957892936636,-65.3494191935728,503.387876184802
"92.11458",212.194869666931,23.9258220122366,400.463917321625,-75.7377915912584,500.12753092512
"92.12500",212.864871154476,22.3009068675486,403.428835441404,-78.5775622171651,504.307304526117
"92.13542",209.143085567979,16.3163535430359,401.969817592923,-85.7599524263138,504.046123562273
