"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"91.78125",513.365323902533,251.045108599356,775.68553920571,112.18117475553,914.549473049536
"91.79167",512.457563902533,248.44404804533,776.471079759737,108.683735034385,916.231392770681
"91.80208",516.462393902533,250.766368802687,782.15841900238,110.115389199798,922.809398605268
"91.81250",514.807933902533,247.439987146692,782.175880658375,105.903945681674,923.711922123392
"91.82292",515.975363902533,246.945885683117,785.004842121949,104.530282591595,927.420445213471
"91.83333",508.236343902533,237.555533076225,778.917154728842,94.2657673067993,922.206920498267
"91.84375",508.563153902533,236.241023791585,780.885284013481,92.0823960768632,925.043911728203
"91.85417",507.668303902533,233.714687852771,781.621919952296,88.6924036515947,926.644204153471
"91.86458",508.228773902533,232.653330611014,783.804217194052,86.7725029287531,929.685044876313
"91.87500",510.623283902533,233.435502526994,787.811065278072,86.7011546203213,934.545413184745
"91.88542",511.262163902533,232.47136896398,790.052958841086,84.8884369361496,937.635890868916
"91.89583",510.561813902533,230.177169991625,790.946457813441,81.750505283877,939.373122521189
"91.90625",511.179163902532,229.209680199733,793.148647605332,79.9440519841217,942.414275820943
"91.91667",511.120713902532,227.575248521406,794.666179283659,77.4753459999982,944.766081805066
"91.92708",510.922523902532,225.809788064976,796.035259740089,74.8802226800887,946.964825124976
"91.93750",505.478703902532,218.80726595422,792.150141850844,67.0525735140664,943.904834290998
"91.94792",503.959013902532,215.737303176346,792.180724628718,63.1619459002096,944.756081904854
"91.95833",503.765993902532,214.002304437296,793.529683367768,60.6106729241151,946.92131488095
"91.96875",501.058813902532,209.761308023951,792.356319781114,55.5577231479485,946.559904657116
"91.97917",552.433100454571,256.553359590064,848.312841319078,99.9240860373156,1004.94211487183
"91.98958",500.594498338481,199.514598298871,801.674398378091,40.1325267628097,961.056469914153
"92.00000",500.422419525385,193.844145680476,807.000693370294,31.5514108717991,969.293428178971
"92.01042",501.10492002572,188.813014624796,813.396825426644,23.4956659735092,978.714174077931
"92.02083",484.187882879502,166.160022743595,802.21574301541,-2.19375692742716,970.569522686432
"92.03125",483.63611161,160.01470475518,807.257518464821,-11.300119685608,978.572342905609
"92.04167",484.095866317598,154.99509722032,813.196635414876,-19.2203263796428,987.412059014839
"92.05208",466.715660296227,132.23427218679,801.197048405665,-44.829479063712,978.260799656166
"92.06250",437.483336615902,97.7107602385254,777.255912993278,-82.1539768862258,957.120650118029
"92.07292",437.715538839194,92.7349139708369,782.69616370755,-89.8867974887787,965.317875167166
"92.08333",438.736042998362,88.6257736576698,788.846312339054,-96.7114075564421,974.183493553166
"92.09375",423.446690891501,68.2813002887077,778.612081494294,-119.73190047541,966.625282258411
"92.10417",405.228122405007,45.0787674770652,765.377477332949,-145.572784629999,956.029029440013
"92.11458",407.679261782611,42.6140773778279,772.744446187395,-150.639757662219,965.998281227442
"92.12500",406.551453204026,36.6358069502837,776.467099457768,-159.185707490786,972.288613898838
"92.13542",406.405124743804,31.7018217173207,781.108427770288,-166.654125125722,979.464374613331
"92.14583",406.077985910412,26.6474424006698,785.508529420155,-174.210954392608,986.366926213433
"92.15625",406.99850168355,22.8988979166207,791.098105450479,-180.431150075622,994.428153442721
"92.16667",454.455949660955,65.7433668065186,843.168532515391,-140.028644806752,1048.94054412866
"92.17708",508.419758693125,115.148303259923,901.691214126326,-93.0370297187952,1109.87654710505
"92.18750",532.195338230009,134.417255835805,929.973420624213,-76.1537413489614,1140.54441780898
"92.19792",539.634178008404,137.399957920753,941.868398096054,-75.5299760662962,1154.7983320831
"92.20833",544.792302902365,138.150774414537,951.433831390192,-77.1122477083402,1166.69685351307
"92.21875",545.805937851623,134.80435935478,956.807516348466,-82.7667338228113,1174.37860952606
"92.22917",546.861257827343,131.545399303804,962.177116350881,-88.3095357634347,1182.03205141812
"92.23958",548.163839815724,128.578059378646,967.749620252802,-93.5372358115624,1189.86491544301
"92.25000",547.986599810165,124.173914837353,971.799284782977,-100.178968451569,1196.1521680719
"92.26042",551.559397807505,123.561551153629,979.557244461381,-103.006822901543,1206.12561851655
"92.27083",555.927357806232,123.784879524235,988.069836088229,-104.977529983178,1216.83224559564
"92.28125",560.364127805623,124.116392762204,996.611862849041,-106.819208402096,1227.54746401334
"92.29167",564.236847805331,123.92212953548,1004.55156607518,-109.166402500147,1237.64009811081
